Speaker,Text,Context,filename,Summary
S2,"One, two, three, four.",--show me how many you've checked on this page and then --?,Cataldo-etal_G17_Transcript,--show me how many you've checked on this page and then --?
S1,"One, two, three, four. Okay. Okay.","One, two, three, four.",Cataldo-etal_G17_Transcript,"One, two, three, four."
S2,"That's four paper. Four paper. That's all right. Pythons, squeeze out local species in","One, two, three, four. Okay. Okay.",Cataldo-etal_G17_Transcript,"One, two, three, four. Okay. Okay."
S2,"Although the occurrence of non-native vertebrates is a global phenomena, the study","That's four paper. Four paper. That's all right. Pythons, squeeze out local species in",Cataldo-etal_G17_Transcript,"That's four paper. Four paper. That's all right. Pythons, squeeze out local species in"
S1,"I think 13. But let's go back to the first page of results, and I want to --","Although the occurrence of non-native vertebrates is a global phenomena, the study",Cataldo-etal_G17_Transcript,"Although the occurrence of non-native vertebrates is a global phenomena, the study"
S2,Okay. No problem.,"I think 13. But let's go back to the first page of results, and I want to --",Cataldo-etal_G17_Transcript,"I think 13. But let's go back to the first page of results, and I want to --"
S1,I want to count to make sure I have it [laughter] right.,Okay. No problem.,Cataldo-etal_G17_Transcript,Okay. No problem.
S2,"The first, one, two, three.",I want to count to make sure I have it [laughter] right.,Cataldo-etal_G17_Transcript,I want to count to make sure I have it [laughter] right.
S1,"One, two, three.","The first, one, two, three.",Cataldo-etal_G17_Transcript,"The first, one, two, three."
S2,It's just three.,"One, two, three.",Cataldo-etal_G17_Transcript,"One, two, three."
S1,Okay. And the next page?,It's just three.,Cataldo-etal_G17_Transcript,It's just three.
S2,"Oops. One, two, three.",Okay. And the next page?,Cataldo-etal_G17_Transcript,Okay. And the next page?
S1,So six.,"Oops. One, two, three.",Cataldo-etal_G17_Transcript,"Oops. One, two, three."
S2,"One, two, three, four.",So six.,Cataldo-etal_G17_Transcript,So six.
S1,10.,"One, two, three, four.",Cataldo-etal_G17_Transcript,"One, two, three, four."
S2,"One, two, three, four.",10.,Cataldo-etal_G17_Transcript,10.
S1,13. 14.,"One, two, three, four.",Cataldo-etal_G17_Transcript,"One, two, three, four."
S2,"14, yeah.",13. 14.,Cataldo-etal_G17_Transcript,13. 14.
S1,"Okay, so you need six more.","14, yeah.",Cataldo-etal_G17_Transcript,"14, yeah."
S2,Yeah. Yeah. Six more. Yeah. What to do with Everglade pythons? Okay. This is a news-,"Okay, so you need six more.",Cataldo-etal_G17_Transcript,"Okay, so you need six more."
S1,"Oh, so does it --",Yeah. Yeah. Six more. Yeah. What to do with Everglade pythons? Okay. This is a news-,Cataldo-etal_G17_Transcript,Yeah. Yeah. Six more. Yeah. What to do with Everglade pythons? Okay. This is a news-
S2,"Yeah, that's [crosstalk] --","Oh, so does it --",Cataldo-etal_G17_Transcript,"Oh, so does it --"
S1,Does that make 15?,"Yeah, that's [crosstalk] --",Cataldo-etal_G17_Transcript,"Yeah, that's [crosstalk] --"
S2,"Yeah, 15.",Does that make 15?,Cataldo-etal_G17_Transcript,Does that make 15?
S1,"Okay, so five more.","Yeah, 15.",Cataldo-etal_G17_Transcript,"Yeah, 15."
S2,Five more. Building realistic assemblages. Species distribution models can be used to,"Okay, so five more.",Cataldo-etal_G17_Transcript,"Okay, so five more."
S1,Yep.,Five more. Building realistic assemblages. Species distribution models can be used to,Cataldo-etal_G17_Transcript,Five more. Building realistic assemblages. Species distribution models can be used to
S2,Everglades. No. I won't use it. Burmese python versus Florida. No. Natural world.,Yep.,Cataldo-etal_G17_Transcript,Yep.
S1,Did you click that one?,Everglades. No. I won't use it. Burmese python versus Florida. No. Natural world.,Cataldo-etal_G17_Transcript,Everglades. No. I won't use it. Burmese python versus Florida. No. Natural world.
S2,"Yeah, I clicked it. [crosstalk].",Did you click that one?,Cataldo-etal_G17_Transcript,Did you click that one?
S1,Okay. Okay.,"Yeah, I clicked it. [crosstalk].",Cataldo-etal_G17_Transcript,"Yeah, I clicked it. [crosstalk]."
S2,Two more?,Okay. Okay.,Cataldo-etal_G17_Transcript,Okay. Okay.
S1,Two more.,Two more?,Cataldo-etal_G17_Transcript,Two more?
S2,"Two more, okay. Student Science. No. Invasive pythons in the United States ecology",Two more.,Cataldo-etal_G17_Transcript,Two more.
S1,"Okay, that's your 20.","Two more, okay. Student Science. No. Invasive pythons in the United States ecology",Cataldo-etal_G17_Transcript,"Two more, okay. Student Science. No. Invasive pythons in the United States ecology"
S2,Yes.,"Okay, that's your 20.",Cataldo-etal_G17_Transcript,"Okay, that's your 20."
S1,"Okay. So on the next task, if you click on next at the bottom, then next again, and now",Yes.,Cataldo-etal_G17_Transcript,Yes.
S2,Submit? Okay.,"Okay. So on the next task, if you click on next at the bottom, then next again, and now",Cataldo-etal_G17_Transcript,"Okay. So on the next task, if you click on next at the bottom, then next again, and now"
S1,"So on this task, these are the resources that you chose as most helpful and we are",Submit? Okay.,Cataldo-etal_G17_Transcript,Submit? Okay.
S2,Okay.,"So on this task, these are the resources that you chose as most helpful and we are",Cataldo-etal_G17_Transcript,"So on this task, these are the resources that you chose as most helpful and we are"
S1,"And, again, explain why.",Okay.,Cataldo-etal_G17_Transcript,Okay.
S2,"Oh, explain why too.","And, again, explain why.",Cataldo-etal_G17_Transcript,"And, again, explain why."
S1,Or why not.,"Oh, explain why too.",Cataldo-etal_G17_Transcript,"Oh, explain why too."
S2,"Let me see. First, I will not put it on my references because this -- Wikipedia just",Or why not.,Cataldo-etal_G17_Transcript,Or why not.
S1,And how come you can trust it?,"Let me see. First, I will not put it on my references because this -- Wikipedia just",Cataldo-etal_G17_Transcript,"Let me see. First, I will not put it on my references because this -- Wikipedia just"
S2,Hmm?,And how come you can trust it?,Cataldo-etal_G17_Transcript,And how come you can trust it?
S1,Did you say why you could trust it?,Hmm?,Cataldo-etal_G17_Transcript,Hmm?
S2,"Because first, the list is published by government stuff.",Did you say why you could trust it?,Cataldo-etal_G17_Transcript,Did you say why you could trust it?
S1,Okay.,"Because first, the list is published by government stuff.",Cataldo-etal_G17_Transcript,"Because first, the list is published by government stuff."
S2,Okay. So I think this isn't political --,Okay.,Cataldo-etal_G17_Transcript,Okay.
S1,Okay. I just didn't hear you [laughter].,Okay. So I think this isn't political --,Cataldo-etal_G17_Transcript,Okay. So I think this isn't political --
S2,"Okay. This one, this is published on paper. So I always trust the data and the research",Okay. I just didn't hear you [laughter].,Cataldo-etal_G17_Transcript,Okay. I just didn't hear you [laughter].
S1,And what tells you it was published in paper?,"Okay. This one, this is published on paper. So I always trust the data and the research",Cataldo-etal_G17_Transcript,"Okay. This one, this is published on paper. So I always trust the data and the research"
S2,This paper told me some impact for the Burmese python on the ecological problems.,And what tells you it was published in paper?,Cataldo-etal_G17_Transcript,And what tells you it was published in paper?
S2,Okay. So this is just a news column about they just published the paper. I'll use it.,This paper told me some impact for the Burmese python on the ecological problems.,Cataldo-etal_G17_Transcript,This paper told me some impact for the Burmese python on the ecological problems.
S2,Okay. This is several mammals that coincide with proliferation of invasive pythons in,Okay. So this is just a news column about they just published the paper. I'll use it.,Cataldo-etal_G17_Transcript,Okay. So this is just a news column about they just published the paper. I'll use it.
S1,Okay. Go ahead and hit submit. [crosstalk]. So this task is showing you a list of items,Okay. This is several mammals that coincide with proliferation of invasive pythons in,Cataldo-etal_G17_Transcript,Okay. This is several mammals that coincide with proliferation of invasive pythons in
S2,Yeah. Why these things are not helpful. Okay. First one.,Okay. Go ahead and hit submit. [crosstalk]. So this task is showing you a list of items,Cataldo-etal_G17_Transcript,Okay. Go ahead and hit submit. [crosstalk]. So this task is showing you a list of items
S1,First one at the top.,Yeah. Why these things are not helpful. Okay. First one.,Cataldo-etal_G17_Transcript,Yeah. Why these things are not helpful. Okay. First one.
S2,"The top, oh wait. You can, sponsored. It's an advertisement, so who will trust an",First one at the top.,Cataldo-etal_G17_Transcript,First one at the top.
S2,"Oh, predators in training. Okay. This paper, I don't choose because I don't think it is","The top, oh wait. You can, sponsored. It's an advertisement, so who will trust an",Cataldo-etal_G17_Transcript,"The top, oh wait. You can, sponsored. It's an advertisement, so who will trust an"
S2,"Oh, this one. Okay. It's a conference paper, but first, it is so short. Second, the topic is","Oh, predators in training. Okay. This paper, I don't choose because I don't think it is",Cataldo-etal_G17_Transcript,"Oh, predators in training. Okay. This paper, I don't choose because I don't think it is"
S1,Okay. Go ahead and click next.,"Oh, this one. Okay. It's a conference paper, but first, it is so short. Second, the topic is",Cataldo-etal_G17_Transcript,"Oh, this one. Okay. It's a conference paper, but first, it is so short. Second, the topic is"
S2,Okay.,Okay. Go ahead and click next.,Cataldo-etal_G17_Transcript,Okay. Go ahead and click next.
S1,"On this task, these are, again, are the resources you chose as most helpful. And for",Okay.,Cataldo-etal_G17_Transcript,Okay.
S2,"Okay. This is on the Wikipedia, so I will choose somewhat credible.","On this task, these are, again, are the resources you chose as most helpful. And for",Cataldo-etal_G17_Transcript,"On this task, these are, again, are the resources you chose as most helpful. And for"
S1,"And, again, just kind of explain why.","Okay. This is on the Wikipedia, so I will choose somewhat credible.",Cataldo-etal_G17_Transcript,"Okay. This is on the Wikipedia, so I will choose somewhat credible."
S2,"Okay. Because there are some mistakes on Wikipedia, and everyone can edit the","And, again, just kind of explain why.",Cataldo-etal_G17_Transcript,"And, again, just kind of explain why."
S2,"Okay. This is a paper. For paper, I always give highly credible because for publishing a","Okay. Because there are some mistakes on Wikipedia, and everyone can edit the",Cataldo-etal_G17_Transcript,"Okay. Because there are some mistakes on Wikipedia, and everyone can edit the"
S2,"This one, its a master's thesis. I think it is a little bit more credible than Wikipedia, but","Okay. This is a paper. For paper, I always give highly credible because for publishing a",Cataldo-etal_G17_Transcript,"Okay. This is a paper. For paper, I always give highly credible because for publishing a"
S1,"Okay. So go ahead and hit submit, and this is your last task. So these are 21 of the","This one, its a master's thesis. I think it is a little bit more credible than Wikipedia, but",Cataldo-etal_G17_Transcript,"This one, its a master's thesis. I think it is a little bit more credible than Wikipedia, but"
