Speaker,Text,Context,filename,Summary
S2,And can you tell me how did you realize that it was a research paper?,"Yeah, yeah. But, okay, from mainland to Key Largo. Okay. All right. I will keep this one",Cataldo-etal_G29_Transcript,"Yeah, yeah. But, okay, from mainland to Key Largo. Okay. All right. I will keep this one"
S1,"If I go back to what I saw from Google search, and reading through I saw by someone",And can you tell me how did you realize that it was a research paper?,Cataldo-etal_G29_Transcript,And can you tell me how did you realize that it was a research paper?
S1,"Yeah. Especially, when I search for articles, it's different from the news. A news is","If I go back to what I saw from Google search, and reading through I saw by someone",Cataldo-etal_G29_Transcript,"If I go back to what I saw from Google search, and reading through I saw by someone"
S2,You're going to select that one?,"Yeah. Especially, when I search for articles, it's different from the news. A news is",Cataldo-etal_G29_Transcript,"Yeah. Especially, when I search for articles, it's different from the news. A news is"
S1,"I will select this one, not yet. I'm going to go back and select the one -- although I",You're going to select that one?,Cataldo-etal_G29_Transcript,You're going to select that one?
S2,I'm sorry?,"I will select this one, not yet. I'm going to go back and select the one -- although I",Cataldo-etal_G29_Transcript,"I will select this one, not yet. I'm going to go back and select the one -- although I"
S1,Can I change my search term?,I'm sorry?,Cataldo-etal_G29_Transcript,I'm sorry?
S2,No. It was just a one search.,Can I change my search term?,Cataldo-etal_G29_Transcript,Can I change my search term?
S1,One search? That's the one search. Okay.,No. It was just a one search.,Cataldo-etal_G29_Transcript,No. It was just a one search.
S2,"So that makes five, just to let you know.",One search? That's the one search. Okay.,Cataldo-etal_G29_Transcript,One search? That's the one search. Okay.
S1,Okay. Emma Marris. In Defense of Everglades Pythons. Dot Earth. What's Dot Earth?,"So that makes five, just to let you know.",Cataldo-etal_G29_Transcript,"So that makes five, just to let you know."
S2,"Oh, so you recognize this one?",Okay. Emma Marris. In Defense of Everglades Pythons. Dot Earth. What's Dot Earth?,Cataldo-etal_G29_Transcript,Okay. Emma Marris. In Defense of Everglades Pythons. Dot Earth. What's Dot Earth?
S1,"Yeah. PLOS ONE is open access, but it's pretty famous because the -- it is peer review,","Oh, so you recognize this one?",Cataldo-etal_G29_Transcript,"Oh, so you recognize this one?"
S2,Have you published in there?,"Yeah. PLOS ONE is open access, but it's pretty famous because the -- it is peer review,",Cataldo-etal_G29_Transcript,"Yeah. PLOS ONE is open access, but it's pretty famous because the -- it is peer review,"
S1,I tried [laughter].,Have you published in there?,Cataldo-etal_G29_Transcript,Have you published in there?
S2,You tried?,I tried [laughter].,Cataldo-etal_G29_Transcript,I tried [laughter].
S1,I tried. I submitted. I still waiting for a response. It was my undergraduate senior,You tried?,Cataldo-etal_G29_Transcript,You tried?
S2,"Well, good luck.",I tried. I submitted. I still waiting for a response. It was my undergraduate senior,Cataldo-etal_G29_Transcript,I tried. I submitted. I still waiting for a response. It was my undergraduate senior
S1,"Yeah [laughter]. Well, we'll see how things go. Okay, do they have -- okay, I couldn't","Well, good luck.",Cataldo-etal_G29_Transcript,"Well, good luck."
S2,"I don't know. I'm not from here, so I couldn't even answer that if I knew [laughter].","Yeah [laughter]. Well, we'll see how things go. Okay, do they have -- okay, I couldn't",Cataldo-etal_G29_Transcript,"Yeah [laughter]. Well, we'll see how things go. Okay, do they have -- okay, I couldn't"
S1,"Yeah, I'm from North Florida, so I don't really know the southern part of Florida. Okay.","I don't know. I'm not from here, so I couldn't even answer that if I knew [laughter].",Cataldo-etal_G29_Transcript,"I don't know. I'm not from here, so I couldn't even answer that if I knew [laughter]."
S2,So you recognize Springer?,"Yeah, I'm from North Florida, so I don't really know the southern part of Florida. Okay.",Cataldo-etal_G29_Transcript,"Yeah, I'm from North Florida, so I don't really know the southern part of Florida. Okay."
S1,"I don't know. I mean, Springer is like the online host for the article, but I think -- so the",So you recognize Springer?,Cataldo-etal_G29_Transcript,So you recognize Springer?
S2,So you're saying you don't know that this answers the prompt that you've been given.,"I don't know. I mean, Springer is like the online host for the article, but I think -- so the",Cataldo-etal_G29_Transcript,"I don't know. I mean, Springer is like the online host for the article, but I think -- so the"
S1,"Yeah. Yeah. I couldn't say for sure based on this abstract. I was like, ""No. This doesn't",So you're saying you don't know that this answers the prompt that you've been given.,Cataldo-etal_G29_Transcript,So you're saying you don't know that this answers the prompt that you've been given.
S2,What is it you're looking for?,"Yeah. Yeah. I couldn't say for sure based on this abstract. I was like, ""No. This doesn't",Cataldo-etal_G29_Transcript,"Yeah. Yeah. I couldn't say for sure based on this abstract. I was like, ""No. This doesn't"
S1,I'm trying to look for the year of this book being published. I could download book,What is it you're looking for?,Cataldo-etal_G29_Transcript,What is it you're looking for?
S2,I think so.,I'm trying to look for the year of this book being published. I could download book,Cataldo-etal_G29_Transcript,I'm trying to look for the year of this book being published. I could download book
S1,"CTRL+F, Florida. No. Okay. I couldn't. No.",I think so.,Cataldo-etal_G29_Transcript,I think so.
S2,Won't let you?,"CTRL+F, Florida. No. Okay. I couldn't. No.",Cataldo-etal_G29_Transcript,"CTRL+F, Florida. No. Okay. I couldn't. No."
S1,"Yeah. No. But yeah, by skimming through, I don't even see the Florida term. This is a",Won't let you?,Cataldo-etal_G29_Transcript,Won't let you?
S2,What do you like about it?,"Yeah. No. But yeah, by skimming through, I don't even see the Florida term. This is a",Cataldo-etal_G29_Transcript,"Yeah. No. But yeah, by skimming through, I don't even see the Florida term. This is a"
S1,"Oh. So I mean, it's the impact of Burmese python, right? We have been always",What do you like about it?,Cataldo-etal_G29_Transcript,What do you like about it?
S2,You're looking at the numbers and the red dots?,"Oh. So I mean, it's the impact of Burmese python, right? We have been always",Cataldo-etal_G29_Transcript,"Oh. So I mean, it's the impact of Burmese python, right? We have been always"
S1,"Yeah, yeah. That might be the number of sightings. Yeah. Yeah, 2,000 positive. Oh. So",You're looking at the numbers and the red dots?,Cataldo-etal_G29_Transcript,You're looking at the numbers and the red dots?
S2,So you would find this helpful?,"Yeah, yeah. That might be the number of sightings. Yeah. Yeah, 2,000 positive. Oh. So",Cataldo-etal_G29_Transcript,"Yeah, yeah. That might be the number of sightings. Yeah. Yeah, 2,000 positive. Oh. So"
S1,"Yep, this is definitely helpful. Depending on how you interpret this, yeah. This one",So you would find this helpful?,Cataldo-etal_G29_Transcript,So you would find this helpful?
S2,"That was a chapter, wasn't it?","Yep, this is definitely helpful. Depending on how you interpret this, yeah. This one",Cataldo-etal_G29_Transcript,"Yep, this is definitely helpful. Depending on how you interpret this, yeah. This one"
S1,"That's the book chapter, yes. I skipped the one, and go back to there. Yeah. It's just","That was a chapter, wasn't it?",Cataldo-etal_G29_Transcript,"That was a chapter, wasn't it?"
S2,Yeah. I think you can play it. I think you can scroll it up a little bit.,"That's the book chapter, yes. I skipped the one, and go back to there. Yeah. It's just",Cataldo-etal_G29_Transcript,"That's the book chapter, yes. I skipped the one, and go back to there. Yeah. It's just"
S1,"Okay. Snake, Florida. Yeah. Wow. Okay. And they're just like -- okay. Okay. Wow.",Yeah. I think you can play it. I think you can scroll it up a little bit.,Cataldo-etal_G29_Transcript,Yeah. I think you can play it. I think you can scroll it up a little bit.
S2,They don't what?,"Okay. Snake, Florida. Yeah. Wow. Okay. And they're just like -- okay. Okay. Wow.",Cataldo-etal_G29_Transcript,"Okay. Snake, Florida. Yeah. Wow. Okay. And they're just like -- okay. Okay. Wow."
S1,"No, I mean, in order to make a good enough for la TV show they have for [laughter]",They don't what?,Cataldo-etal_G29_Transcript,They don't what?
S2,"Yes, it's kind of similar.","No, I mean, in order to make a good enough for la TV show they have for [laughter]",Cataldo-etal_G29_Transcript,"No, I mean, in order to make a good enough for la TV show they have for [laughter]"
S1,Kind of similar to a wolf. Okay. And design to [inaudible] -- okay. Still in the testing,"Yes, it's kind of similar.",Cataldo-etal_G29_Transcript,"Yes, it's kind of similar."
S2,When did they what?,Kind of similar to a wolf. Okay. And design to [inaudible] -- okay. Still in the testing,Cataldo-etal_G29_Transcript,Kind of similar to a wolf. Okay. And design to [inaudible] -- okay. Still in the testing
S1,"Oh, yeah. When are they banned, the Burmese Python? It's saying that it's illegal to",When did they what?,Cataldo-etal_G29_Transcript,When did they what?
S2,You're going to keep that one? Okay.,"Oh, yeah. When are they banned, the Burmese Python? It's saying that it's illegal to",Cataldo-etal_G29_Transcript,"Oh, yeah. When are they banned, the Burmese Python? It's saying that it's illegal to"
S1,"The trap, yeah. It's similar to the previous environment DNA. That's different way of --",You're going to keep that one? Okay.,Cataldo-etal_G29_Transcript,You're going to keep that one? Okay.
S2,"So just to let you know, you've chosen 10 now. So you're halfway there now. So just","The trap, yeah. It's similar to the previous environment DNA. That's different way of --",Cataldo-etal_G29_Transcript,"The trap, yeah. It's similar to the previous environment DNA. That's different way of --"
S1,There are so many left. Two more pages [laughter]. One day if I can get 10 because,"So just to let you know, you've chosen 10 now. So you're halfway there now. So just",Cataldo-etal_G29_Transcript,"So just to let you know, you've chosen 10 now. So you're halfway there now. So just"
S2,You're keeping that one?,There are so many left. Two more pages [laughter]. One day if I can get 10 because,Cataldo-etal_G29_Transcript,There are so many left. Two more pages [laughter]. One day if I can get 10 because
S1,Yeah. I skipped this one. Why did I skip this? I don't know. I just skim this to the end,You're keeping that one?,Cataldo-etal_G29_Transcript,You're keeping that one?
S2,So you've seen this one already?,Yeah. I skipped this one. Why did I skip this? I don't know. I just skim this to the end,Cataldo-etal_G29_Transcript,Yeah. I skipped this one. Why did I skip this? I don't know. I just skim this to the end
S1,Can I go back?,So you've seen this one already?,Cataldo-etal_G29_Transcript,So you've seen this one already?
S2,"Yeah, you can click back because you're still in the same task.",Can I go back?,Cataldo-etal_G29_Transcript,Can I go back?
S1,"Yeah, okay. First page, I'm pretty sure it was one of the thing I was reading just now.","Yeah, you can click back because you're still in the same task.",Cataldo-etal_G29_Transcript,"Yeah, you can click back because you're still in the same task."
S2,So you think you saw it in one of the other results?,"Yeah, okay. First page, I'm pretty sure it was one of the thing I was reading just now.",Cataldo-etal_G29_Transcript,"Yeah, okay. First page, I'm pretty sure it was one of the thing I was reading just now."
